260431.453,270200.688,369800.969,387694.781,282922.406,272671.000,297297.781,231682.016,-0.087,1.004,-0.095,-0.092,-5.585,-2.289,60.000,35.000,1.000
257042.484,266740.281,364950.094,382607.781,279252.250,269136.125,293421.281,228606.859,-0.083,1.005,-0.094,-0.092,-5.737,-2.258,60.000,36.000,1.000
253857.000,263438.750,360386.406,377809.938,275785.406,265807.688,289779.281,225783.125,-0.084,1.006,-0.095,0.061,-5.707,-2.167,60.000,37.000,1.000
250874.656,260320.312,356103.438,373318.062,272524.562,262668.062,286367.000,223204.625,-0.081,1.007,-0.094,0.183,-5.829,-2.258,60.000,38.000,1.000
248018.812,257314.547,352018.188,369044.312,269410.875,259671.938,283103.469,220692.641,-0.076,1.008,-0.094,0.153,-5.951,-2.075,60.000,39.000,1.000
245319.891,254578.422,348167.250,365006.500,266493.500,256858.578,280025.000,218231.094,-0.074,1.008,-0.094,0.153,-5.951,-1.831,60.000,40.000,1.000
242788.688,251922.672,344543.750,361207.781,263753.719,254213.375,277141.531,215920.906,-0.070,1.008,-0.094,0.153,-5.829,-1.556,60.000,41.000,1.000
240415.016,249432.875,341138.969,357641.594,261165.656,251715.344,274428.562,213823.953,-0.065,1.008,-0.097,0.153,-5.646,-1.404,60.000,42.000,1.000
238190.297,247114.812,337941.594,354290.812,258732.266,249384.766,271879.562,211917.703,-0.062,1.011,-0.096,0.122,-5.493,-1.129,60.000,43.000,1.000
236063.578,244922.109,334891.562,351092.469,256413.766,247151.391,269446.094,210056.156,-0.062,1.015,-0.095,0.153,-5.341,-0.977,60.000,44.000,1.000
234027.969,242828.375,331985.031,348038.844,254213.828,245026.547,267127.219,208190.594,-0.060,1.017,-0.094,0.092,-5.005,-0.824,60.000,45.000,1.000
232109.281,240861.969,329245.312,345165.656,252144.047,243022.844,264944.000,206427.312,-0.059,1.019,-0.091,-0.031,-4.669,-0.549,60.000,46.000,1.000
230300.672,238955.625,326651.000,342442.688,250172.453,241121.422,262876.375,204827.016,-0.059,1.021,-0.090,-0.397,-4.486,-0.244,60.000,47.000,1.000
228602.297,237197.797,324218.500,339896.125,248318.953,239342.312,260933.469,203384.078,-0.060,1.023,-0.090,-0.671,-4.303,-0.092,60.000,48.000,1.000
226979.391,235467.953,321890.625,337461.656,246552.094,237638.750,259086.688,201980.656,-0.063,1.025,-0.090,-0.916,-4.028,-0.031,60.000,49.000,1.000
225440.516,233882.234,319684.594,335142.344,244897.078,236050.891,257349.328,200565.438,-0.065,1.026,-0.088,-1.373,-3.815,0.031,60.000,50.000,1.000
223988.188,232407.109,317596.844,332953.750,243328.250,234542.766,255693.688,199218.250,-0.068,1.029,-0.089,-1.770,-3.693,0.092,60.000,51.000,1.000
222608.984,230975.875,315608.531,330880.844,241812.625,233069.609,254073.984,197993.375,-0.069,1.029,-0.087,-1.984,-3.448,0.214,60.000,52.000,1.000
221303.828,229615.734,313725.625,328896.188,240373.984,231695.688,252570.438,196886.688,-0.070,1.028,-0.085,-2.380,-3.387,0.153,60.000,53.000,1.000
220061.516,228388.797,311944.812,327013.562,239027.781,230407.156,251173.266,195817.109,-0.071,1.026,-0.086,-2.808,-3.296,0.061,60.000,54.000,1.000
218829.938,227035.625,310196.812,325201.438,237714.922,229131.406,249802.297,194703.109,-0.072,1.024,-0.088,-3.113,-3.204,0.000,60.000,55.000,1.000
217700.281,225861.078,308574.688,323504.406,236496.312,227947.656,248498.031,193644.797,-0.073,1.022,-0.085,-3.479,-3.204,-0.183,60.000,56.000,1.000
216640.984,224781.312,307048.062,321898.312,235337.141,226825.156,247276.375,192699.141,-0.075,1.021,-0.088,-3.693,-3.113,-0.244,60.000,57.000,1.000
215622.188,223689.391,305579.906,320362.125,234208.109,225737.703,246097.547,191843.781,-0.077,1.016,-0.086,-3.906,-3.052,-0.488,60.000,58.000,1.000
214660.531,222703.859,304193.562,318905.406,233155.438,224728.656,244994.891,191016.594,-0.077,1.014,-0.085,-4.089,-2.991,-0.885,60.000,59.000,1.000
213732.938,221771.688,302864.906,317507.781,232165.797,223777.891,243967.781,190158.016,-0.076,1.010,-0.089,-4.333,-2.930,-1.038,60.000,60.000,1.000
212840.828,220856.250,301591.125,316175.812,231217.719,222873.453,242976.344,189319.469,-0.078,1.009,-0.084,-4.395,-2.869,-1.312,60.000,61.000,1.000
212017.125,219982.125,300397.094,314929.031,230313.094,221996.469,242005.391,188589.906,-0.080,1.010,-0.085,-4.364,-2.838,-1.465,60.000,62.000,1.000
211235.438,219175.219,299264.469,313743.500,229437.625,221141.016,241060.719,187942.688,-0.079,1.007,-0.085,-4.425,-2.899,-1.801,60.000,63.000,1.000
210450.453,218344.641,298146.625,312572.875,228582.266,220314.266,240172.906,187278.125,-0.077,1.005,-0.088,-4.547,-2.899,-1.923,60.000,64.000,1.000
209707.297,217574.578,297087.344,311475.250,227793.172,219556.812,239343.922,186584.234,-0.074,1.004,-0.088,-4.333,-2.747,-2.136,60.000,65.000,1.000
209017.344,216873.719,296092.781,310417.656,227057.797,218846.391,238562.953,185916.094,-0.073,1.000,-0.088,-4.150,-2.655,-2.258,60.000,66.000,1.000
208380.312,216214.781,295162.750,309443.281,226356.938,218162.875,237825.438,185349.438,-0.076,1.000,-0.088,-3.815,-2.594,-2.380,60.000,67.000,1.000
207771.359,215563.188,294274.781,308510.781,225678.594,217523.438,237123.312,184868.875,-0.080,1.000,-0.090,-3.510,-2.472,-2.441,60.000,68.000,1.000
207180.750,214944.578,293426.750,307624.938,225038.891,216911.531,236460.281,184383.578,-0.079,1.002,-0.088,-3.326,-2.380,-2.533,60.000,69.000,1.000
206601.125,214357.359,292595.969,306749.625,224421.625,216306.156,235810.734,183819.141,-0.080,1.004,-0.089,-3.021,-2.258,-2.533,60.000,70.000,1.000
206063.062,213817.781,291818.219,305936.469,223851.297,215756.219,235204.828,183296.031,-0.081,1.005,-0.087,-2.777,-2.228,-2.533,60.000,71.000,1.000
205549.875,213291.359,291076.688,305157.906,223295.812,215231.484,234623.594,182846.672,-0.081,1.004,-0.088,-2.594,-2.167,-2.594,60.000,72.000,1.000
205068.594,212770.203,290373.406,304418.531,222757.578,214714.984,234072.484,182470.078,-0.082,1.004,-0.089,-2.258,-2.014,-2.655,60.000,73.000,1.000
204604.391,212307.969,289701.344,303706.844,222251.547,214229.672,233543.828,182093.688,-0.083,1.005,-0.089,-2.106,-1.892,-2.716,60.000,74.000,1.000
204148.500,211783.594,289035.969,303026.000,221757.297,213751.625,233012.297,181647.625,-0.083,1.005,-0.091,-1.740,-1.831,-2.655,60.000,75.000,1.000
203707.453,211353.188,288404.125,302365.281,221291.750,213307.000,232516.000,181202.562,-0.085,1.003,-0.088,-1.373,-1.801,-2.716,60.000,76.000,1.000
203299.234,210939.141,287813.500,301737.219,220846.688,212873.469,232051.625,180848.688,-0.085,1.001,-0.090,-1.190,-1.678,-2.716,60.000,77.000,1.000
202931.938,210561.672,287266.969,301162.062,220429.422,212465.406,231616.656,180578.406,-0.083,1.002,-0.090,-1.007,-1.556,-2.563,60.000,78.000,1.000
202560.281,210180.438,286727.469,300597.812,220022.359,212072.828,231196.984,180284.531,-0.084,1.003,-0.089,-0.732,-1.526,-2.686,60.000,79.000,1.000
202193.078,209800.906,286201.938,300056.969,219641.312,211708.672,230789.734,179925.828,-0.084,1.000,-0.086,-0.427,-1.495,-2.502,60.000,80.000,1.000
201844.844,209434.328,285700.094,299532.250,219275.359,211353.906,230401.875,179570.438,-0.084,1.000,-0.089,-0.122,-1.404,-2.533,60.000,81.000,1.000
201543.547,209119.172,285252.531,299053.938,218949.203,211057.781,230077.156,179310.891,-0.084,1.000,-0.092,0.000,-1.251,-2.502,60.000,82.000,1.000
201255.828,208806.703,284822.844,298603.125,218622.688,210740.844,229756.453,179115.094,-0.085,1.001,-0.092,0.275,-1.068,-2.380,60.000,83.000,1.000
200948.625,208520.781,284380.281,298134.906,218282.766,210404.484,229380.141,178867.156,-0.085,1.002,-0.091,0.549,-1.068,-2.319,60.000,84.000,1.000
200641.062,208177.547,283938.438,297683.688,217960.094,210090.938,229017.062,178561.750,-0.084,1.002,-0.086,0.671,-0.916,-2.197,60.000,85.000,1.000
200356.391,207888.047,283528.688,297258.188,217663.891,209808.234,228703.859,178258.391,-0.083,1.005,-0.085,0.702,-0.824,-2.258,60.000,86.000,1.000
200107.484,207624.016,283161.031,296868.656,217389.672,209547.875,228421.969,178038.188,-0.083,1.008,-0.086,0.732,-0.732,-2.136,60.000,87.000,1.000
199874.672,207396.297,282816.000,296503.875,217124.234,209299.953,228154.547,177889.500,-0.084,1.007,-0.086,0.824,-0.732,-1.862,60.000,88.000,1.000
199653.219,207175.297,282485.219,296162.062,216876.844,209074.391,227901.891,177727.938,-0.086,1.011,-0.088,0.946,-0.763,-1.862,60.000,89.000,1.000
199425.047,206934.781,282153.312,295811.750,216644.922,208848.719,227655.750,177493.609,-0.089,1.012,-0.090,1.038,-0.702,-1.770,60.000,90.000,1.000
199201.969,206701.250,281824.312,295469.438,216406.469,208604.641,227389.578,177232.797,-0.092,1.014,-0.087,1.038,-0.732,-1.770,60.000,91.000,1.000
199002.156,206486.594,281524.531,295152.469,216180.094,208378.438,227143.531,177042.719,-0.093,1.015,-0.083,1.007,-0.763,-1.678,60.000,92.000,1.000
198824.953,206284.797,281256.938,294871.906,215975.797,208184.422,226939.859,176935.969,-0.096,1.015,-0.083,0.824,-0.854,-1.495,60.000,93.000,1.000
198647.828,206149.078,280996.125,294588.312,215783.578,208003.375,226735.844,176805.891,-0.098,1.017,-0.082,0.702,-0.885,-1.404,60.000,94.000,1.000
198460.438,205928.688,280721.750,294303.281,215593.406,207824.828,226536.109,176605.438,-0.096,1.015,-0.084,0.458,-0.977,-1.282,60.000,95.000,1.000
198288.062,205746.562,280463.969,294038.812,215412.172,207647.812,226335.391,176394.875,-0.095,1.015,-0.083,0.244,-1.099,-1.190,60.000,96.000,1.000
198137.766,205610.484,280234.656,293796.625,215239.266,207475.344,226140.750,176257.734,-0.095,1.014,-0.083,0.153,-1.312,-1.038,60.000,97.000,1.000
197986.484,205441.062,280009.625,293560.844,215067.062,207313.250,225979.641,176194.250,-0.096,1.014,-0.084,0.061,-1.495,-0.916,60.000,98.000,1.000
197836.812,205308.656,279790.750,293324.562,214910.781,207174.656,225837.922,176103.766,-0.095,1.014,-0.086,0.031,-1.556,-0.854,60.000,99.000,1.000
197677.578,205092.281,279552.750,293083.875,214739.656,206997.641,225651.328,175921.469,-0.094,1.015,-0.085,-0.122,-1.617,-0.610,60.000,100.000,1.000
197523.891,204940.109,279328.156,292848.812,214578.188,206833.047,225457.312,175720.844,-0.095,1.014,-0.083,-0.153,-1.740,-0.458,60.000,101.000,1.000
197400.688,204835.781,279142.531,292658.812,214443.812,206697.594,225316.500,175615.875,-0.094,1.016,-0.082,-0.244,-1.892,-0.336,60.000,102.000,1.000
197294.656,204736.625,278979.469,292482.500,214323.734,206593.516,225205.547,175587.625,-0.094,1.019,-0.083,-0.397,-2.014,-0.305,60.000,103.000,1.000
197177.625,204587.141,278801.188,292296.188,214192.672,206471.297,225076.984,175519.938,-0.093,1.016,-0.083,-0.641,-2.075,-0.244,60.000,104.000,1.000
197066.219,204490.484,278626.938,292109.062,214078.578,206355.156,224961.203,175382.438,-0.092,1.013,-0.084,-0.732,-2.045,-0.031,60.000,105.000,1.000
196947.047,204347.797,278451.594,291936.594,213968.438,206250.547,224845.156,175240.016,-0.091,1.012,-0.085,-0.793,-2.075,0.153,60.000,106.000,1.000
196842.344,204243.453,278289.875,291764.406,213847.375,206133.703,224704.875,175142.109,-0.090,1.007,-0.088,-0.854,-2.014,0.275,60.000,107.000,1.000
196750.250,204132.688,278141.625,291605.438,213724.625,206006.109,224575.938,175110.547,-0.087,1.005,-0.088,-0.854,-2.075,0.275,60.000,108.000,1.000
196663.438,204070.359,278005.750,291461.656,213625.562,205915.641,224480.375,175066.828,-0.084,1.003,-0.088,-0.763,-1.984,0.275,60.000,109.000,1.000
196569.922,203996.875,277862.688,291314.406,213533.016,205824.969,224376.125,174947.203,-0.083,1.001,-0.087,-0.641,-1.770,0.397,60.000,110.000,1.000
196475.781,203863.391,277716.406,291164.938,213441.109,205733.781,224282.422,174815.328,-0.082,0.999,-0.090,-0.580,-1.556,0.427,60.000,111.000,1.000
196389.234,203767.547,277583.656,291033.125,213348.938,205653.766,224195.969,174743.438,-0.084,1.001,-0.090,-0.427,-1.373,0.488,60.000,112.000,1.000
196314.750,203679.031,277466.000,290908.688,213254.250,205565.344,224095.656,174731.469,-0.086,1.006,-0.089,-0.275,-1.404,0.549,60.000,113.000,1.000
196243.234,203605.266,277349.031,290785.406,213163.047,205478.344,223994.078,174690.781,-0.086,1.011,-0.090,-0.122,-1.373,0.519,60.000,114.000,1.000
196166.156,203540.891,277232.188,290658.625,213092.328,205409.234,223920.062,174587.781,-0.087,1.014,-0.088,-0.122,-1.221,0.336,60.000,115.000,1.000
196097.500,203487.609,277129.094,290556.875,213036.359,205353.891,223855.328,174483.266,-0.091,1.015,-0.085,-0.275,-1.221,0.336,60.000,116.000,1.000
196012.016,203379.062,277002.688,290415.344,212940.781,205261.172,223759.922,174403.969,-0.093,1.017,-0.085,-0.519,-1.190,0.153,60.000,117.000,1.000
195956.688,203324.797,276910.312,290316.906,212865.156,205191.891,223688.047,174405.938,-0.094,1.018,-0.082,-0.732,-1.221,0.092,60.000,118.000,1.000
195908.312,203276.781,276823.406,290225.344,212803.016,205139.672,223626.438,174393.500,-0.097,1.020,-0.083,-0.854,-1.190,-0.092,60.000,119.000,1.000
195842.781,203220.547,276722.469,290121.188,212742.297,205080.656,223554.562,174302.938,-0.098,1.018,-0.082,-1.007,-1.190,-0.458,60.000,120.000,1.000
195777.688,203157.969,276620.812,290022.656,212677.656,204998.234,223463.281,174188.219,-0.100,1.020,-0.081,-1.190,-1.160,-0.671,60.000,121.000,1.000
195711.969,203065.250,276523.812,289926.719,212610.250,204933.859,223394.438,174142.891,-0.102,1.020,-0.081,-1.434,-1.221,-0.793,60.000,122.000,1.000
195677.188,203010.984,276457.750,289856.438,212559.734,204894.781,223356.969,174171.156,-0.100,1.022,-0.083,-1.648,-1.312,-1.068,60.000,123.000,1.000
195630.172,202963.062,276378.344,289770.438,212496.609,204835.516,223296.078,174155.953,-0.099,1.020,-0.082,-1.831,-1.343,-1.343,60.000,124.000,1.000
195577.766,202922.922,276294.844,289675.312,212447.438,204787.406,223239.484,174070.562,-0.096,1.019,-0.081,-1.984,-1.434,-1.526,60.000,125.000,1.000
195545.859,202953.047,276237.000,289611.844,212422.578,204756.297,223202.031,173978.484,-0.096,1.015,-0.077,-2.197,-1.526,-1.678,60.000,126.000,1.000
195490.953,202889.125,276158.594,289529.938,212368.406,204710.516,223149.453,173935.562,-0.094,1.015,-0.078,-2.228,-1.404,-1.740,60.000,127.000,1.000
195434.984,202725.859,276065.688,289442.062,212288.109,204629.781,223077.297,173947.000,-0.094,1.013,-0.081,-2.319,-1.343,-1.801,60.000,128.000,1.000
195396.812,202712.625,276003.094,289375.344,212242.703,204585.797,223029.297,173944.234,-0.093,1.015,-0.079,-2.411,-1.190,-1.831,60.000,129.000,1.000
195362.484,202687.859,275944.469,289320.188,212217.844,204565.234,223005.250,173885.047,-0.092,1.014,-0.079,-2.502,-1.007,-1.740,60.000,130.000,1.000
195325.109,202669.172,275883.938,289251.781,212191.203,204536.984,222972.781,173803.688,-0.092,1.014,-0.078,-2.472,-0.824,-1.831,60.000,131.000,1.000
195297.844,202660.688,275834.219,289193.062,212164.469,204523.750,222935.953,173779.719,-0.091,1.013,-0.080,-2.533,-0.732,-1.740,60.000,132.000,1.000
195276.297,202627.156,275783.969,289142.625,212122.797,204481.016,222901.438,173807.797,-0.091,1.013,-0.079,-2.502,-0.671,-1.648,60.000,133.000,1.000
195235.969,202566.453,275713.438,289072.719,212065.844,204425.219,222850.922,173795.641,-0.091,1.010,-0.078,-2.472,-0.702,-1.556,60.000,134.000,1.000
195181.250,202527.641,275637.531,288992.250,212020.438,204382.938,222789.234,173717.141,-0.091,1.011,-0.074,-2.502,-0.458,-1.343,60.000,135.000,1.000
195137.719,202469.797,275568.500,288923.031,211983.328,204330.359,222740.516,173630.062,-0.091,1.011,-0.076,-2.411,-0.244,-1.068,60.000,136.000,1.000
195126.172,202483.297,275539.000,288892.094,211978.594,204334.562,222734.344,173621.297,-0.093,1.009,-0.079,-2.472,-0.214,-0.854,60.000,137.000,1.000
195105.609,202430.188,275495.625,288851.438,211942.922,204309.078,222710.641,173659.109,-0.092,1.006,-0.079,-2.319,0.061,-0.793,60.000,138.000,1.000
195079.328,202394.438,275445.750,288797.156,211903.312,204266.344,222681.766,173673.594,-0.093,1.006,-0.077,-2.045,0.153,-0.427,60.000,139.000,1.000
195040.703,202362.953,275391.219,288740.219,211875.859,204243.359,222639.562,173606.359,-0.095,1.009,-0.074,-1.923,0.183,-0.305,60.000,140.000,1.000
195013.969,202349.719,275346.594,288694.969,211859.047,204223.516,222607.109,173531.172,-0.093,1.011,-0.076,-1.801,0.305,-0.153,60.000,141.000,1.000
194991.078,202314.500,275304.312,288655.094,211832.234,204193.391,222579.484,173517.578,-0.090,1.009,-0.073,-1.709,0.336,0.031,60.000,142.000,1.000
194990.641,202313.062,275286.688,288629.875,211814.969,204184.719,222563.844,173562.906,-0.096,1.010,-0.073,-1.648,0.336,0.336,60.000,143.000,1.000
194982.859,202310.203,275260.844,288600.188,211796.016,204159.500,222544.172,173584.812,-0.095,1.009,-0.076,-1.587,0.336,0.458,60.000,144.000,1.000
194964.703,202308.156,275222.750,288568.812,211781.531,204134.109,222522.438,173531.438,-0.092,1.008,-0.073,-1.526,0.458,0.549,60.000,145.000,1.000
194943.438,202299.484,275183.688,288517.750,211772.594,204136.078,222503.938,173456.875,-0.095,1.005,-0.076,-1.282,0.427,0.671,60.000,146.000,1.000
194928.234,202265.062,275152.125,288479.500,211755.875,204114.438,222477.469,173436.844,-0.095,1.003,-0.073,-1.099,0.366,0.885,60.000,147.000,1.000
194908.656,202220.172,275115.844,288448.281,211722.344,204078.047,222451.094,173470.906,-0.095,1.003,-0.076,-0.946,0.458,0.977,60.000,148.000,1.000
194886.750,202171.453,275079.438,288414.219,211695.531,204056.594,222442.344,173495.141,-0.098,1.003,-0.074,-0.793,0.549,1.007,60.000,149.000,1.000
194868.156,202176.453,275045.469,288369.875,211684.797,204045.953,222427.500,173445.438,-0.097,1.002,-0.074,-0.702,0.519,1.007,60.000,150.000,1.000
194848.297,202172.875,275009.250,288323.562,211674.156,204033.172,222401.922,173369.531,-0.097,1.000,-0.075,-0.519,0.397,1.099,60.000,151.000,1.000
194835.156,202151.953,274976.281,288289.156,211650.734,204007.328,222366.344,173342.609,-0.096,1.002,-0.072,-0.366,0.275,1.221,60.000,152.000,1.000
194831.141,202150.969,274956.156,288270.281,211633.391,203997.500,222361.328,173393.047,-0.094,1.004,-0.071,-0.244,0.244,1.251,60.000,153.000,1.000
194820.938,202138.094,274932.719,288247.125,211622.484,203992.766,222363.750,173428.625,-0.093,1.007,-0.071,-0.061,0.183,1.312,60.000,154.000,1.000
194790.453,202105.906,274887.500,288202.688,211602.719,203973.359,222341.656,173377.938,-0.091,1.009,-0.075,0.061,0.092,1.556,60.000,155.000,1.000
194763.984,202089.375,274845.906,288158.531,211583.953,203952.172,222308.047,173299.516,-0.091,1.013,-0.075,0.092,0.153,1.648,60.000,156.000,1.000
194755.938,202084.016,274826.688,288139.844,211577.953,203950.734,222322.531,173296.484,-0.092,1.014,-0.073,0.031,0.031,1.648,60.000,157.000,1.000
194753.266,202079.266,274809.781,288117.938,211558.375,203942.953,222313.594,173345.922,-0.090,1.017,-0.077,0.061,0.061,1.770,60.000,158.000,1.000
194717.859,202023.219,274757.656,288065.625,211505.266,203871.875,222236.969,173348.969,-0.088,1.021,-0.077,-0.031,-0.153,1.831,60.000,159.000,1.000
194681.922,201980.828,274704.375,288019.219,211471.203,203829.234,222184.750,173284.500,-0.086,1.020,-0.073,-0.214,-0.122,1.953,60.000,160.000,1.000
194680.484,202000.859,274690.781,288007.250,211482.656,203846.406,222197.266,173235.328,-0.085,1.019,-0.072,-0.366,-0.031,2.136,60.000,161.000,1.000
194684.688,201995.500,274681.844,288000.281,211485.594,203858.734,222208.359,173235.500,-0.086,1.017,-0.074,-0.488,-0.031,2.106,60.000,162.000,1.000
194684.688,201986.109,274668.625,287990.000,211468.250,203849.891,222194.141,173280.203,-0.083,1.013,-0.075,-0.549,-0.031,2.350,60.000,163.000,1.000
194655.000,201944.094,274625.094,287936.625,211428.562,203801.344,222156.500,173290.938,-0.082,1.013,-0.078,-0.397,-0.031,2.502,60.000,164.000,1.000
194642.484,201945.250,274602.719,287912.938,211426.766,203795.703,222142.828,173254.016,-0.081,1.014,-0.078,-0.214,0.092,2.625,60.000,165.000,1.000
194631.672,201958.578,274580.656,287896.656,211427.938,203794.359,222135.766,173189.812,-0.083,1.016,-0.081,-0.092,0.031,2.747,60.000,166.000,1.000
194635.516,201993.438,274575.375,287890.125,211433.297,203802.234,222139.156,173188.391,-0.083,1.017,-0.077,-0.092,-0.031,2.808,60.000,167.000,1.000
194629.250,201911.625,274548.469,287856.156,211409.781,203792.125,222138.266,173233.719,-0.081,1.019,-0.076,-0.031,0.000,2.747,60.000,168.000,1.000
194616.109,201895.891,274524.500,287833.250,211394.312,203778.625,222134.953,173260.719,-0.081,1.019,-0.077,-0.183,-0.092,2.808,60.000,169.000,1.000
194604.047,201906.797,274502.406,287812.969,211391.453,203762.359,222121.281,173219.047,-0.080,1.016,-0.077,-0.244,-0.061,2.930,60.000,170.000,1.000
194583.656,201881.953,274468.969,287780.594,211380.812,203749.484,222093.375,173150.562,-0.082,1.017,-0.073,-0.183,0.000,2.930,60.000,171.000,1.000
194597.969,201923.516,274475.156,287779.531,211398.875,203771.562,222112.156,173160.500,-0.083,1.015,-0.074,-0.305,0.000,2.747,60.000,172.000,1.000
194605.562,201913.234,274468.719,287769.875,211387.078,203763.703,222111.625,173204.844,-0.083,1.013,-0.072,-0.336,-0.153,2.686,60.000,173.000,1.000
194595.016,201879.984,274448.500,287747.062,211372.328,203749.922,222101.781,173233.453,-0.084,1.014,-0.069,-0.336,-0.244,2.472,60.000,174.000,1.000
